Year,Age,Gender,Population,Deaths
1980,30,Male,1844488,3489.0
1980,31,Female,1839125,1442.0
1980,31,Male,1794918,3392.0
1980,32,Female,1838861,1513.0
1980,32,Male,1796718,3554.0
1980,33,Female,1953379,1652.0
1980,33,Male,1905234,3557.0
1980,34,Female,1465039,1457.0
1980,34,Male,1430137,3011.0
1980,35,Female,1472083,1541.0
1980,35,Male,1430371,3071.0
1980,36,Female,1468467,1675.0
1980,36,Male,1417849,3284.0
1980,37,Female,1554927,1791.0
1980,37,Male,1501175,3535.0
1980,38,Female,1344325,1863.0
1980,38,Male,1293432,3372.0
1980,39,Female,1319244,1964.0
1980,39,Male,1274861,3560.0
1980,40,Female,1268985,2116.0
1980,40,Male,1219779,3746.0
1980,41,Female,1208674,2184.0
1980,41,Male,1162220,3870.0
1980,42,Female,1197494,2351.0
1980,42,Male,1150723,4142.0
1980,43,Female,1157766,2506.0
1980,43,Male,1104484,4327.0
1980,44,Female,1156447,2815.0
1980,44,Male,1101925,4705.0
1980,45,Female,1130705,3099.0
1980,45,Male,1078175,5343.0
1980,46,Female,1118105,3217.0
1980,46,Male,1059328,5321.0
1980,47,Female,1137577,3614.0
1980,47,Male,1071786,6213.0
1980,48,Female,1103280,3977.0
1980,48,Male,1043934,6916.0
1980,49,Female,1187158,4411.0
1980,49,Male,1117992,7676.0
1980,50,Female,1212419,5036.0
1980,50,Male,1130320,8723.0
1980,51,Female,1184900,5464.0
1980,51,Male,1106597,9482.0
1980,52,Female,1217329,5945.0
1980,52,Male,1128210,10563.0
1980,53,Female,1221824,6663.0
1980,53,Male,1127032,11546.0
1980,54,Female,1241929,7259.0
1980,54,Male,1124155,12689.0
1980,55,Female,1248817,7994.0
1980,55,Male,1119824,13805.0
1980,56,Female,1232102,8477.0
1980,56,Male,1106424,14835.0
1980,57,Female,1228566,9069.0
1980,57,Male,1098356,15673.0
1980,58,Female,1216604,9815.0
1980,58,Male,1084688,17365.0
1980,59,Female,1207380,10586.0
1980,59,Male,1068621,18397.0
1980,60,Female,1161878,11370.0
1980,60,Male,1021278,19212.0
1980,61,Female,1114364,11344.0
1980,61,Male,969148,19207.0
1980,62,Female,1074078,12608.0
1980,62,Male,927024,21006.0
1980,63,Female,1051483,12817.0
1980,63,Male,900452,21637.0
1980,64,Female,1043511,13839.0
1980,64,Male,879452,23125.0
1980,65,Female,1040879,15301.0
1980,65,Male,862694,24891.0
1980,66,Female,1002341,15978.0
1980,66,Male,816708,25689.0
1980,67,Female,982889,16791.0
1980,67,Male,787301,26743.0
1980,68,Female,942744,17237.0
1980,68,Male,743285,26988.0
1980,69,Female,924838,18511.0
1980,69,Male,705800,28148.0
1980,70,Female,868905,19573.0
1980,70,Male,657413,28736.0
1980,71,Female,832793,19612.0
1980,71,Male,615889,28297.0
1980,72,Female,798871,21542.0
1980,72,Male,579817,29775.0
1980,73,Female,746014,21959.0
1980,73,Male,524287,29195.0
1980,74,Female,723071,22746.0
1980,74,Male,494175,28909.0
1980,75,Female,674786,23977.0
1980,75,Male,450828,28942.0
1980,76,Female,634907,24302.0
1980,76,Male,407457,28622.0
1980,77,Female,594410,24968.0
1980,77,Male,368217,27672.0
1980,78,Female,552864,24407.0
1980,78,Male,333174,26246.0
1980,79,Female,510795,27749.0
1980,79,Male,302394,26726.0
1980,80,Female,465269,28222.0
1980,80,Male,262589,25523.0
1980,81,Female,419060,26682.0
1980,81,Male,225823,23044.0
1980,82,Female,372160,27668.0
1980,82,Male,198428,22761.0
1980,83,Female,351063,27931.0
1980,83,Male,180549,21887.0
1980,84,Female,321522,28586.0
1980,84,Male,158816,21342.0
1980,85,Female,282046,27888.0
1980,85,Male,137321,19602.0
1980,86,Female,249641,27129.0
1980,86,Male,118289,18082.0
1980,87,Female,215792,25853.0
1980,87,Male,98712,16447.0
1980,88,Female,182306,23410.0
1980,88,Male,80441,14159.0
1980,89,Female,151366,21565.0
1980,89,Male,64320,11819.0
1980,90,Female,123003,20481.0
1980,90,Male,50336,10459.0
1980,91,Female,98077,17644.0
1980,91,Male,38902,9027.0
1980,92,Female,76668,14738.0
1980,92,Male,29572,7103.0
1980,93,Female,58817,11939.0
1980,93,Male,21862,5561.0
1980,94,Female,44246,10056.0
1980,94,Male,15758,4463.0
1980,95,Female,32313,8060.0
1980,95,Male,11106,3452.0
1980,96,Female,22952,6209.0
1980,96,Male,7690,2595.0
1980,97,Female,15905,4585.0
1980,97,Male,5205,1721.0
1980,98,Female,10749,3294.0
1980,98,Male,3485,1210.0
1980,99,Female,7243,2317.0
1980,99,Male,2409,882.0
1981,0,Female,1761743,18853.0
1981,0,Male,1845697,24452.0
1981,1,Female,1678106,1423.0
1981,1,Male,1757899,1742.0
1981,2,Female,1621040,895.0
1981,2,Male,1693434,1204.0
1981,3,Female,1593945,643.0
1981,3,Male,1666984,870.0
1981,4,Female,1597794,485.0
1981,4,Male,1676077,784.0
1981,5,Female,1529390,438.0
1981,5,Male,1599336,614.0
1981,6,Female,1554826,402.0
1981,6,Male,1631031,607.0
1981,7,Female,1545290,351.0
1981,7,Male,1620089,534.0
1981,8,Female,1534256,350.0
1981,8,Male,1606578,549.0
1981,9,Female,1681894,309.0
1981,9,Male,1757431,517.0
1981,10,Female,1856121,318.0
1981,10,Male,1950989,561.0
1981,11,Female,1803781,350.0
1981,11,Male,1887204,579.0
1981,12,Female,1761785,398.0
1981,12,Male,1837136,641.0
1981,13,Female,1739800,402.0
1981,13,Male,1813799,756.0
1981,14,Female,1787260,504.0
1981,14,Male,1862532,898.0
1981,15,Female,1852070,617.0
1981,15,Male,1931498,1278.0
1981,16,Female,1961068,863.0
1981,16,Male,2039883,2008.0
1981,17,Female,2034707,1076.0
1981,17,Male,2139132,2771.0
1981,18,Female,2056322,1173.0
1981,18,Male,2114682,3607.0
1981,19,Female,2191701,1296.0
1981,19,Male,2219494,3796.0
1981,20,Female,2219444,1221.0
1981,20,Male,2240640,3980.0
1981,21,Female,2142473,1216.0
1981,21,Male,2157024,4103.0
1981,22,Female,2134033,1297.0
1981,22,Male,2142732,4102.0
1981,23,Female,2143999,1324.0
1981,23,Male,2146327,3956.0
1981,24,Female,2165000,1331.0
1981,24,Male,2171172,4094.0
1981,25,Female,2103958,1318.0
1981,25,Male,2098067,4050.0
1981,26,Female,2061325,1358.0
1981,26,Male,2053866,3762.0
1981,27,Female,2042784,1303.0
1981,27,Male,2022339,3790.0
1981,28,Female,1912158,1398.0
1981,28,Male,1888790,3761.0
1981,29,Female,1999462,1410.0
1981,29,Male,1986307,3678.0
1981,30,Female,1945556,1460.0
1981,30,Male,1914448,3637.0
1981,31,Female,1838490,1359.0
1981,31,Male,1801463,3460.0
1981,32,Female,1851858,1550.0
1981,32,Male,1808784,3464.0
1981,33,Female,1821954,1638.0
1981,33,Male,1773696,3445.0
1981,34,Female,2004801,1720.0
1981,34,Male,1970415,3692.0
1981,35,Female,1451285,1500.0
1981,35,Male,1409659,3006.0
1981,36,Female,1456532,1623.0
1981,36,Male,1406758,3237.0
1981,37,Female,1477474,1765.0
1981,37,Male,1422143,3374.0
1981,38,Female,1514254,2011.0
1981,38,Male,1461956,3752.0
1981,39,Female,1405094,1997.0
1981,39,Male,1360954,3684.0
1981,40,Female,1325446,2043.0
1981,40,Male,1273686,3779.0
1981,41,Female,1222205,2159.0
1981,41,Male,1175594,3968.0
1981,42,Female,1214355,2376.0
1981,42,Male,1168453,4135.0
1981,43,Female,1209703,2523.0
1981,43,Male,1155887,4350.0
1981,44,Female,1166539,2636.0
1981,44,Male,1116413,4620.0
1981,45,Female,1135375,2990.0
1981,45,Male,1081053,5084.0
1981,46,Female,1153164,3295.0
1981,46,Male,1095174,5585.0
1981,47,Female,1130318,3376.0
1981,47,Male,1071720,6145.0
1981,48,Female,1067150,3913.0
1981,48,Male,1013276,6642.0
1981,49,Female,1150907,4240.0
1981,49,Male,1086767,7276.0
1981,50,Female,1199826,4802.0
1981,50,Male,1107702,8312.0
1981,51,Female,1169535,5417.0
1981,51,Male,1102024,9080.0
1981,52,Female,1183692,5869.0
1981,52,Male,1101086,10145.0
1981,53,Female,1222436,6429.0
1981,53,Male,1139123,11184.0
1981,54,Female,1240821,7032.0
1981,54,Male,1128386,12417.0
1981,55,Female,1212366,7817.0
1981,55,Male,1086201,13413.0
1981,56,Female,1233792,8675.0
1981,56,Male,1106673,14394.0
1981,57,Female,1253525,9074.0
1981,57,Male,1120293,15788.0
1981,58,Female,1179412,9560.0
1981,58,Male,1044415,16512.0
1981,59,Female,1231841,10525.0
1981,59,Male,1085913,17935.0
1981,60,Female,1205090,11305.0
1981,60,Male,1062928,18895.0
1981,61,Female,1135524,12079.0
1981,61,Male,994121,19842.0
1981,62,Female,1068741,12493.0
1981,62,Male,920673,20445.0
1981,63,Female,1073396,13005.0
1981,63,Male,928482,21985.0
1981,64,Female,1070052,13591.0
1981,64,Male,900385,22676.0
1981,65,Female,1040159,15032.0
1981,65,Male,864906,24211.0
1981,66,Female,1007270,15858.0
1981,66,Male,822067,25400.0
1981,67,Female,994983,16946.0
1981,67,Male,796780,26381.0
1981,68,Female,955999,17329.0
1981,68,Male,752597,26968.0
1981,69,Female,943387,18435.0
1981,69,Male,719835,27330.0
1981,70,Female,887572,19322.0
1981,70,Male,670764,28679.0
1981,71,Female,851840,20077.0
1981,71,Male,629391,28921.0
1981,72,Female,814280,21367.0
1981,72,Male,590133,28825.0
1981,73,Female,763452,22190.0
1981,73,Male,536570,29699.0
1981,74,Female,741704,22542.0
1981,74,Male,506181,29136.0
1981,75,Female,693855,23784.0
1981,75,Male,463599,28934.0
1981,76,Female,651898,24613.0
1981,76,Male,419043,28755.0
1981,77,Female,610970,24834.0
1981,77,Male,378617,27779.0
1981,78,Female,566506,25300.0
1981,78,Male,340792,26939.0
1981,79,Female,524140,25079.0
1981,79,Male,308751,25614.0
1981,80,Female,476096,28240.0
1981,80,Male,268088,25970.0
1981,81,Female,429714,28326.0
1981,81,Male,231064,24566.0
1981,82,Female,382617,26980.0
1981,82,Male,203255,21993.0
1981,83,Female,358547,27435.0
1981,83,Male,183544,21629.0
1981,84,Female,329106,27537.0
1981,84,Male,161550,20342.0
1981,85,Female,286091,28190.0
1981,85,Male,134699,19399.0
1981,86,Female,253809,27313.0
1981,86,Male,117771,17995.0
1981,87,Female,222258,25762.0
1981,87,Male,100443,15955.0
1981,88,Female,188786,24440.0
1981,88,Male,82144,14289.0
1981,89,Female,160057,22037.0
1981,89,Male,66906,12426.0
1981,90,Female,129131,19962.0
1981,90,Male,52083,9999.0
1981,91,Female,103600,18033.0
1981,91,Male,40164,8792.0
1981,92,Female,81585,15705.0
1981,92,Male,30715,7382.0
1981,93,Female,63335,12800.0
1981,93,Male,23324,5804.0
1981,94,Female,48201,10035.0
1981,94,Male,17075,4360.0
1981,95,Female,35251,8334.0
1981,95,Male,11711,3446.0
1981,96,Female,25296,6400.0
1981,96,Male,8120,2636.0
1981,97,Female,17731,4955.0
1981,97,Male,5648,1776.0
1981,98,Female,12032,3363.0
1981,98,Male,3716,1231.0
1981,99,Female,8073,2368.0
1981,99,Male,2329,868.0
1982,0,Female,1779872,18328.0
1982,0,Male,1863698,24073.0
1982,1,Female,1703143,1382.0
1982,1,Male,1785996,1740.0
1982,2,Female,1680972,918.0
1982,2,Male,1755756,1140.0
1982,3,Female,1643828,685.0
1982,3,Male,1717396,882.0
1982,4,Female,1610599,477.0
1982,4,Male,1686569,686.0
1982,5,Female,1598193,450.0
1982,5,Male,1675690,593.0
1982,6,Female,1530791,382.0
1982,6,Male,1602374,547.0
1982,7,Female,1578196,351.0
1982,7,Male,1657479,558.0
1982,8,Female,1491782,321.0
1982,8,Male,1566118,474.0
1982,9,Female,1592242,324.0
1982,9,Male,1665080,514.0
1982,10,Female,1707990,314.0
1982,10,Male,1791596,458.0
1982,11,Female,1836935,337.0
1982,11,Male,1926501,537.0
1982,12,Female,1799877,358.0
1982,12,Male,1882801,625.0
1982,13,Female,1774644,385.0
1982,13,Male,1849213,710.0
1982,14,Female,1747792,480.0
1982,14,Male,1827229,907.0
1982,15,Female,1803658,576.0
1982,15,Male,1877750,1203.0
1982,16,Female,1852918,760.0
1982,16,Male,1934125,1792.0
1982,17,Female,1960890,920.0
1982,17,Male,2052828,2547.0
1982,18,Female,2028471,1080.0
1982,18,Male,2096078,3363.0
1982,19,Female,2162595,1181.0
1982,19,Male,2192371,3619.0
1982,20,Female,2179855,1198.0
1982,20,Male,2203476,3605.0
1982,21,Female,2182071,1210.0
1982,21,Male,2202593,3857.0
1982,22,Female,2127288,1224.0
1982,22,Male,2142616,3777.0
1982,23,Female,2142253,1185.0
1982,23,Male,2143712,3843.0
1982,24,Female,2173287,1261.0
1982,24,Male,2184982,3770.0
1982,25,Female,2178578,1259.0
1982,25,Male,2182810,3738.0
1982,26,Female,2094607,1309.0
1982,26,Male,2088189,3548.0
1982,27,Female,2084176,1353.0
1982,27,Male,2073895,3595.0
1982,28,Female,1961202,1245.0
1982,28,Male,1940734,3584.0
1982,29,Female,2056406,1371.0
1982,29,Male,2043104,3587.0
1982,30,Female,1987388,1328.0
1982,30,Male,1966024,3524.0
1982,31,Female,1905670,1426.0
1982,31,Male,1866854,3490.0
1982,32,Female,1849483,1450.0
1982,32,Male,1812869,3509.0
1982,33,Female,1835114,1535.0
1982,33,Male,1784315,3398.0
1982,34,Female,1869572,1672.0
1982,34,Male,1836266,3389.0
1982,35,Female,1984076,1761.0
1982,35,Male,1936804,3670.0
1982,36,Female,1434536,1612.0
1982,36,Male,1385894,3185.0
1982,37,Female,1465156,1668.0
1982,37,Male,1411222,3171.0
1982,38,Female,1432981,1846.0
1982,38,Male,1378821,3496.0
1982,39,Female,1590792,2080.0
1982,39,Male,1545834,3844.0
1982,40,Female,1406534,2164.0
1982,40,Male,1354748,3760.0
1982,41,Female,1278657,2203.0
1982,41,Male,1229115,3763.0
1982,42,Female,1226518,2255.0
1982,42,Male,1181155,3997.0
1982,43,Female,1224050,2392.0
1982,43,Male,1170723,4263.0
1982,44,Female,1220993,2669.0
1982,44,Male,1171741,4506.0
1982,45,Female,1145621,2795.0
1982,45,Male,1095012,4828.0
1982,46,Female,1151700,3113.0
1982,46,Male,1092311,5271.0
1982,47,Female,1165382,3375.0
1982,47,Male,1106646,5970.0
1982,48,Female,1061974,3587.0
1982,48,Male,1013076,6203.0
1982,49,Female,1118476,4200.0
1982,49,Male,1061281,7070.0
1982,50,Female,1158734,4464.0
1982,50,Male,1074090,7662.0
1982,51,Female,1157116,5125.0
1982,51,Male,1077944,8547.0
1982,52,Female,1167489,5747.0
1982,52,Male,1095978,9971.0
1982,53,Female,1189031,6013.0
1982,53,Male,1110677,10610.0
1982,54,Female,1241051,6663.0
1982,54,Male,1141720,11875.0
1982,55,Female,1210965,7265.0
1982,55,Male,1090186,12679.0
1982,56,Female,1200982,8264.0
1982,56,Male,1075581,13880.0
1982,57,Female,1253374,8958.0
1982,57,Male,1119267,15175.0
1982,58,Female,1199578,9683.0
1982,58,Male,1062343,16482.0
1982,59,Female,1198988,10331.0
1982,59,Male,1051313,17116.0
1982,60,Female,1227798,11133.0
1982,60,Male,1075375,18954.0
1982,61,Female,1176846,11762.0
1982,61,Male,1035118,19927.0
1982,62,Female,1093230,13148.0
1982,62,Male,947893,21432.0
1982,63,Female,1067880,13049.0
1982,63,Male,922297,21013.0
1982,64,Female,1092689,14099.0
1982,64,Male,928190,22664.0
1982,65,Female,1063893,14950.0
1982,65,Male,883432,23741.0
1982,66,Female,1008407,15543.0
1982,66,Male,826637,24709.0
1982,67,Female,1001284,16825.0
1982,67,Male,803904,26277.0
1982,68,Female,965673,17834.0
1982,68,Male,759744,27222.0
1982,69,Female,958992,18455.0
1982,69,Male,731507,27870.0
1982,70,Female,906070,19320.0
1982,70,Male,684652,28226.0
1982,71,Female,870170,20572.0
1982,71,Male,643271,28965.0
1982,72,Female,829916,21681.0
1982,72,Male,601112,29301.0
1982,73,Female,780785,22208.0
1982,73,Male,549664,29510.0
1982,74,Female,759955,23074.0
1982,74,Male,518832,29537.0
1982,75,Female,713094,23970.0
1982,75,Male,476265,29373.0
1982,76,Female,669273,24912.0
1982,76,Male,431096,28822.0
1982,77,Female,628673,25463.0
1982,77,Male,390303,28681.0
1982,78,Female,582695,25754.0
1982,78,Male,350879,27594.0
1982,79,Female,539064,26801.0
1982,79,Male,315784,26751.0
1982,80,Female,488935,26329.0
1982,80,Male,274795,24861.0
1982,81,Female,441676,28885.0
1982,81,Male,237512,24880.0
1982,82,Female,395048,28909.0
1982,82,Male,208777,23533.0
1982,83,Female,368571,27294.0
1982,83,Male,188156,21071.0
1982,84,Female,337247,27705.0
1982,84,Male,165031,20371.0
1982,85,Female,295158,27108.0
1982,85,Male,138443,18967.0
1982,86,Female,257732,27675.0
1982,86,Male,115720,17971.0
1982,87,Female,226632,26248.0
1982,87,Male,100221,16029.0
1982,88,Female,194533,24192.0
1982,88,Male,83849,14140.0
1982,89,Female,168259,22772.0
1982,89,Male,69284,12609.0
1982,90,Female,135787,20375.0
1982,90,Male,53743,10497.0
1982,91,Female,109587,17603.0
1982,91,Male,41775,8601.0
1982,92,Female,87466,15872.0
1982,92,Male,32440,7365.0
1982,93,Female,68257,13560.0
1982,93,Male,24705,6035.0
1982,94,Female,52445,10860.0
1982,94,Male,18459,4658.0
1982,95,Female,38604,8409.0
1982,95,Male,12840,3341.0
1982,96,Female,27916,6745.0
1982,96,Male,8805,2621.0
1982,97,Female,19874,5134.0
1982,97,Male,6154,1903.0
1982,98,Female,13560,3772.0
1982,98,Male,4129,1339.0
1982,99,Female,9277,2638.0
1982,99,Male,2624,889.0
1983,0,Female,1781342,17658.0
1983,0,Male,1867842,22969.0
1983,1,Female,1723769,1359.0
1983,1,Male,1806495,1684.0
1983,2,Female,1705935,860.0
1983,2,Male,1784618,1170.0
1983,3,Female,1701475,592.0
1983,3,Male,1777030,933.0
1983,4,Female,1660884,478.0
1983,4,Male,1737493,725.0
1983,5,Female,1610205,422.0
1983,5,Male,1685561,613.0
1983,6,Female,1598607,385.0
1983,6,Male,1677322,518.0
1983,7,Female,1551170,354.0
1983,7,Male,1625218,516.0
1983,8,Female,1521833,303.0
1983,8,Male,1600616,467.0
1983,9,Female,1553371,263.0
1983,9,Male,1629348,418.0
1983,10,Female,1614199,270.0
1983,10,Male,1694562,442.0
1983,11,Female,1689137,297.0
1983,11,Male,1767319,476.0
1983,12,Female,1832890,350.0
1983,12,Male,1920896,614.0
1983,13,Female,1812234,380.0
1983,13,Male,1894411,722.0
1983,14,Female,1781444,464.0
1983,14,Male,1861434,869.0
1983,15,Female,1762740,551.0
1983,15,Male,1841536,1146.0
1983,16,Female,1804128,714.0
1983,16,Male,1881381,1680.0
1983,17,Female,1856837,885.0
1983,17,Male,1950631,2251.0
1983,18,Female,1954636,1053.0
1983,18,Male,2015686,2915.0
1983,19,Female,2136562,1152.0
1983,19,Male,2183824,3370.0
1983,20,Female,2151136,1144.0
1983,20,Male,2184736,3379.0
1983,21,Female,2143396,1148.0
1983,21,Male,2172377,3487.0
1983,22,Female,2161210,1173.0
1983,22,Male,2185733,3521.0
1983,23,Female,2132900,1227.0
1983,23,Male,2143074,3621.0
1983,24,Female,2173465,1188.0
1983,24,Male,2184256,3477.0
1983,25,Female,2183126,1216.0
1983,25,Male,2193217,3566.0
1983,26,Female,2169332,1316.0
1983,26,Male,2171377,3565.0
1983,27,Female,2115432,1302.0
1983,27,Male,2108278,3520.0
1983,28,Female,1997201,1379.0
1983,28,Male,1986364,3475.0
1983,29,Female,2113464,1375.0
1983,29,Male,2102825,3456.0
1983,30,Female,2039755,1332.0
1983,30,Male,2018023,3427.0
1983,31,Female,1945745,1416.0
1983,31,Male,1916645,3419.0
1983,32,Female,1915259,1389.0
1983,32,Male,1876864,3501.0
1983,33,Female,1834135,1574.0
1983,33,Male,1789378,3481.0
1983,34,Female,1883195,1635.0
1983,34,Male,1848142,3438.0
1983,35,Female,1851284,1709.0
1983,35,Male,1808220,3549.0
1983,36,Female,1958032,1839.0
1983,36,Male,1899472,3590.0
1983,37,Female,1443781,1734.0
1983,37,Male,1392382,3255.0
1983,38,Female,1415500,1836.0
1983,38,Male,1363232,3384.0
1983,39,Female,1515797,1905.0
1983,39,Male,1469385,3711.0
1983,40,Female,1586515,2252.0
1983,40,Male,1532862,4031.0
1983,41,Female,1359652,2238.0
1983,41,Male,1309599,4063.0
1983,42,Female,1282350,2371.0
1983,42,Male,1235027,4036.0
1983,43,Female,1234032,2454.0
1983,43,Male,1181026,4291.0
1983,44,Female,1238305,2623.0
1983,44,Male,1190854,4478.0
1983,45,Female,1199567,2865.0
1983,45,Male,1149108,4807.0
1983,46,Female,1156394,3017.0
1983,46,Male,1101197,5179.0
1983,47,Female,1163997,3390.0
1983,47,Male,1103605,5776.0
1983,48,Female,1095709,3629.0
1983,48,Male,1045653,6278.0
1983,49,Female,1117984,3928.0
1983,49,Male,1067684,6667.0
1983,50,Female,1121663,4527.0
1983,50,Male,1046357,7419.0
1983,51,Female,1117319,4868.0
1983,51,Male,1043548,8290.0
1983,52,Female,1154537,5450.0
1983,52,Male,1071764,9124.0
1983,53,Female,1172998,6167.0
1983,53,Male,1104563,10548.0
1983,54,Female,1206880,6654.0
1983,54,Male,1114944,11310.0
1983,55,Female,1210593,7330.0
1983,55,Male,1102796,12705.0
1983,56,Female,1203044,8104.0
1983,56,Male,1082116,13865.0
1983,57,Female,1218323,8839.0
1983,57,Male,1086512,14937.0
1983,58,Female,1195483,9741.0
1983,58,Male,1058599,16288.0
1983,59,Female,1224164,10635.0
1983,59,Male,1075317,17335.0
1983,60,Female,1193375,11144.0
1983,60,Male,1037117,18446.0
1983,61,Female,1197649,12088.0
1983,61,Male,1047506,19723.0
1983,62,Female,1137575,13250.0
1983,62,Male,991340,21573.0
1983,63,Female,1091737,13941.0
1983,63,Male,949057,22485.0
1983,64,Female,1087317,14060.0
1983,64,Male,922262,22451.0
1983,65,Female,1082890,15338.0
1983,65,Male,907341,24163.0
1983,66,Female,1033032,15646.0
1983,66,Male,846701,24465.0
1983,67,Female,1003823,16621.0
1983,67,Male,809868,26011.0
1983,68,Female,969107,18077.0
1983,68,Male,763839,27080.0
1983,69,Female,970110,19017.0
1983,69,Male,740038,28498.0
1983,70,Female,921093,20344.0
1983,70,Male,695130,29089.0
1983,71,Female,887829,20326.0
1983,71,Male,656880,29153.0
1983,72,Female,844136,22221.0
1983,72,Male,611638,30179.0
1983,73,Female,797745,23341.0
1983,73,Male,562947,30530.0
1983,74,Female,777556,23775.0
1983,74,Male,531733,30506.0
1983,75,Female,731098,24872.0
1983,75,Male,488639,30841.0
1983,76,Female,686058,25417.0
1983,76,Male,442350,30155.0
1983,77,Female,646042,25860.0
1983,77,Male,401778,29181.0
1983,78,Female,599048,26937.0
1983,78,Male,361371,28619.0
1983,79,Female,555837,27619.0
1983,79,Male,324947,28090.0
1983,80,Female,501652,28140.0
1983,80,Male,280870,26846.0
1983,81,Female,454698,27277.0
1983,81,Male,244519,24571.0
1983,82,Female,407658,30255.0
1983,82,Male,214984,24692.0
1983,83,Female,378789,30144.0
1983,83,Male,192055,23345.0
1983,84,Female,346984,27936.0
1983,84,Male,169425,20421.0
1983,85,Female,303671,28284.0
1983,85,Male,142392,19359.0
1983,86,Female,265491,27998.0
1983,86,Male,118882,18007.0
1983,87,Female,229829,27513.0
1983,87,Male,98062,17084.0
1983,88,Female,197162,25636.0
1983,88,Male,82960,14686.0
1983,89,Female,175152,23918.0
1983,89,Male,71351,13029.0
1983,90,Female,140768,22116.0
1983,90,Male,54812,11537.0
