Year,Age,mx_male,mx_female,mx_diff
1977,10,0.0003160149973219068,0.00021564245810055865,0.00010037253922134815
1977,11,0.00035771065182829887,0.00023714759535655057,0.0001205630564717483
1977,12,0.00040191628845184064,0.00023165618448637318,0.00017026010396546746
1977,13,0.0004674017257909875,0.0002666666666666667,0.00020073505912432084
1977,14,0.0006133270764899109,0.000298828125,0.00031449895148991086
1977,15,0.0007854846118511713,0.00041399137517968376,0.00037149323667148756
1977,16,0.001133212505663797,0.0005108184383819379,0.0006223940672818592
1977,17,0.0014458275703088982,0.0005731998092513114,0.0008726277610575868
1977,18,0.00184392523364486,0.0006701620591039085,0.0011737631745409515
1977,19,0.0019428052655469815,0.0006037735849056604,0.0013390316806413212
1977,20,0.0019091324200913242,0.0006214715409532624,0.0012876608791380618
1977,21,0.0020063045586808923,0.0006529613313754283,0.001353343227305464
1977,22,0.0020727091633466134,0.0006401590457256461,0.0014325501176209673
1977,23,0.0019463464486458866,0.0006337885685381892,0.0013125578801076974
1977,24,0.0019341224909933093,0.0006523736600306278,0.0012817488309626816
1977,25,0.0018982067510548524,0.0006135291033036183,0.001284677647751234
1977,26,0.0018944778567523237,0.0006903470715835141,0.0012041307851688096
1977,27,0.001894855850763143,0.0006809100998890122,0.0012139457508741308
1977,28,0.0018749272833042466,0.0007394766780432309,0.0011354506052610157
1977,29,0.0018210933186085035,0.0007506775067750677,0.0010704158118334359
1977,30,0.0016411290322580646,0.0007251374312843578,0.0009159916009737068
1977,31,0.0019244604316546762,0.0008925035360678926,0.0010319568955867837
1977,32,0.001984430290162774,0.0009272477693891558,0.0010571825207736185
1977,33,0.00199645390070922,0.0009256987048398091,0.0010707551958694108
1977,34,0.0020123697916666666,0.0009930774071743235,0.0010192923844923431
1977,35,0.0022127340823970038,0.0011183732752360204,0.0010943608071609834
1977,36,0.00238915857605178,0.001279812938425565,0.0011093456376262147
1977,37,0.0026164383561643836,0.0013676470588235294,0.0012487912973408542
1977,38,0.002791005291005291,0.0015336134453781513,0.0012573918456271398
1977,39,0.0029488734835355288,0.0015086848635235731,0.0014401886200119556
1977,40,0.0030158172231985942,0.0017474747474747474,0.0012683424757238468
1977,41,0.0036041856232939037,0.0019939024390243903,0.0016102831842695134
1977,42,0.0039871912168344004,0.002289241622574956,0.0016979495942594444
1977,43,0.004380414312617703,0.0024792043399638336,0.001901209972653869
1977,44,0.0046206261510128915,0.0025936675461741424,0.002026958604838749
1977,45,0.005050092764378479,0.0029672566371681417,0.002082836127210337
1977,46,0.005613079019073569,0.003088618592528236,0.002524460426545333
1977,47,0.005946413137424373,0.00335327868852459,0.002593134448899783
1977,48,0.007056159420289855,0.0036802374893977947,0.0033759219308920605
1977,49,0.007678883071553229,0.00410650406504065,0.0035723790065125783
1977,50,0.008652488687782806,0.00463246425567704,0.004020024432105767
1977,51,0.009024518388791593,0.004851732473811442,0.004172785914980151
1977,52,0.01006914433880726,0.005242304656669298,0.004826839682137963
1977,53,0.010808900523560209,0.0056597609561752985,0.00514913956738491
1977,54,0.011653948535936114,0.005914447134786118,0.005739501401149996
1977,55,0.012890362511052167,0.006525848142164782,0.006364514368887385
1977,56,0.013980751604032997,0.007196324143692564,0.006784427460340432
1977,57,0.01476298997265269,0.007606760098928277,0.007156229873724413
1977,58,0.01625841584158416,0.008261363636363636,0.007997052205220522
1977,59,0.01840061791967044,0.00899727024567789,0.009403347673992552
1977,60,0.020809255079006772,0.010598808341608739,0.010210446737398033
1977,61,0.021577971646673938,0.01066859344894027,0.010909378197733669
1977,62,0.024019736842105264,0.011700285442435775,0.012319451399669489
1977,63,0.025923076923076924,0.01262048780487805,0.013302589118198874
1977,64,0.02756639247943596,0.013398622047244095,0.014167770432191864
1977,65,0.030492610837438424,0.014681864235055724,0.0158107466023827
1977,66,0.03244287548138639,0.015489208633093525,0.016953666848292866
1977,67,0.033558974358974356,0.01635444330949949,0.017204531049474867
1977,68,0.03690014064697609,0.01785884907709012,0.01904129156988597
1977,69,0.040815476190476194,0.020070695553021666,0.020744780637454528
1977,70,0.0479738219895288,0.023589308996088656,0.024384512993440143
1977,71,0.048017482517482515,0.024662303664921465,0.02335517885256105
1977,72,0.053568138195777354,0.027226256983240223,0.02634188121253713
1977,73,0.0573340206185567,0.03034711964549483,0.02698690097306187
1977,74,0.06261047835990888,0.03312480252764613,0.029485675832262748
1977,75,0.06960904255319149,0.037730017761989344,0.031879024791202144
1977,76,0.07267989417989418,0.04035630252100841,0.03232359165888577
1977,77,0.07418232044198896,0.04197079037800687,0.032211530063982086
1977,78,0.0776031746031746,0.04482884615384616,0.03277432844932845
1977,79,0.09113703703703703,0.05409271523178808,0.03704432180524895
1977,80,0.10570305676855896,0.06419298245614036,0.0415100743124186
1977,81,0.09903361344537816,0.06273429951690822,0.03629931392846994
1977,82,0.10643396226415094,0.06859007832898173,0.037843883935169215
1977,83,0.12110055865921787,0.07881845238095238,0.042282106278265494
1977,84,0.1289240506329114,0.09001677852348994,0.038907272109421465
1978,0,0.015327849588719154,0.012227216748768473,0.003100632839950681
1978,1,0.001105101413644745,0.0009548678272082527,0.0001502335864364923
1978,2,0.0008245954692556634,0.00060148849797023,0.00022310697128543342
1978,3,0.0006195856873822975,0.0004363517060367454,0.00018323398134555211
1978,4,0.0005104364326375711,0.0003499005964214712,0.00016053583621609995
1978,5,0.000446029776674938,0.0003339805825242718,0.00011204919415066616
1978,6,0.00042790152403282533,0.0002974954184483812,0.00013040610558444414
1978,7,0.00036535433070866144,0.0002544052863436123,0.00011094904436504912
1978,8,0.0003481399222654081,0.0002560834298957126,9.20564923696955e-05
1978,9,0.00032026504693539483,0.00022400919012062034,9.625585681477449e-05
1978,10,0.00031693989071038254,0.0002195540308747856,9.738585983559695e-05
1978,11,0.00034980988593155893,0.00020237422272470322,0.0001474356632068557
1978,12,0.0003843700159489633,0.0002201885745978924,0.00016418144135107093
1978,13,0.0005007503751875938,0.0002669094693028096,0.0002338409058847842
1978,14,0.000566951566951567,0.0002905940594059406,0.0002763575075456264
1978,15,0.000741860465116279,0.00041039339485186984,0.0003314670702644092
1978,16,0.001115561694290976,0.0004980897803247374,0.0006174719139662386
1978,17,0.0014721845318860245,0.000553680262541022,0.0009185042693450025
1978,18,0.0018290518449322747,0.0006524652943992341,0.0011765865505330405
1978,19,0.0019379247847757135,0.0005972477064220184,0.0013406770783536952
1978,20,0.0019261958997722096,0.000615668202764977,0.0013105276970072324
1978,21,0.0020355140186915886,0.000649387370405278,0.0013861266482863106
1978,22,0.002032891507118311,0.0006795499021526419,0.0013533416049656692
1978,23,0.002025423728813559,0.0006730959446092978,0.0013523277842042614
1978,24,0.0018852705410821644,0.0006377171215880893,0.001247553419494075
1978,25,0.0018958974358974359,0.0006625954198473282,0.0012333020160501078
1978,26,0.0018345705196182397,0.0006552451238798102,0.0011793253957384296
1978,27,0.0018503511615343058,0.0006956753870795516,0.0011546757744547542
1978,28,0.0018858474082702388,0.0007702394526795895,0.0011156079555906494
1978,29,0.001799890350877193,0.0007344753747323341,0.0010654149761448587
1978,30,0.0017755434782608696,0.0007394101876675603,0.0010361332905933092
1978,31,0.001721123829344433,0.0007383033419023136,0.0009828204874421194
1978,32,0.0019678111587982834,0.0009594689028651292,0.0010083422559331542
1978,33,0.0020028632784538296,0.0009510682288077188,0.001051795049646111
1978,34,0.00204739010989011,0.0009748843357567746,0.0010725057741333356
1978,35,0.002093832020997375,0.0010287356321839081,0.001065096388813467
1978,36,0.0023424657534246575,0.0012196914033798677,0.0011227743500447898
1978,37,0.0025735056542810987,0.0012837209302325582,0.0012897847240485405
1978,38,0.002818733738074588,0.001451077943615257,0.001367655794459331
1978,39,0.0029300341296928326,0.001519543973941368,0.0014104901557514646
1978,40,0.0030178268251273344,0.0016842961757526445,0.00133353064937469
1978,41,0.0034896302975653743,0.0019214162348877375,0.0015682140626776368
1978,42,0.0038710263396911897,0.0021614583333333334,0.0017095680063578564
1978,43,0.0042033271719038815,0.002480427046263345,0.0017229001256405365
1978,44,0.004517273576097105,0.002541144901610018,0.0019761286744870874
1978,45,0.005098880597014925,0.002913503971756399,0.0021853766252585265
1978,46,0.005407821229050279,0.0031546666666666667,0.002253154562383612
1978,47,0.006120689655172414,0.0034202772963604854,0.0027004123588119286
1978,48,0.0065731922398589064,0.0036520661157024795,0.002921126124156427
1978,49,0.007276501766784452,0.003836483155299918,0.0034400186114845344
1978,50,0.008386425339366515,0.0045160472972972975,0.0038703780420692177
1978,51,0.00895748449955713,0.004714987714987715,0.004242496784569415
1978,52,0.009770114942528735,0.0051455133387227165,0.004624601603806019
1978,53,0.010526770293609673,0.005529179810725552,0.00499759048288412
1978,54,0.011711640211640211,0.005954253611556983,0.0057573866000832285
1978,55,0.012486486486486486,0.006422982885085575,0.006063503601400911
1978,56,0.013590909090909091,0.006881067961165049,0.006709841129744042
1978,57,0.01508888888888889,0.00763506711409396,0.00745382177479493
1978,58,0.015935004642525535,0.008238645747316267,0.007696358895209268
1978,59,0.0171192118226601,0.008662348877374784,0.008456862945285314
1978,60,0.020739514348785872,0.01038894277400582,0.010350571574780053
1978,61,0.021336235038084874,0.010708533077660594,0.01062770196042428
1978,62,0.023533701657458564,0.01169980879541109,0.011833892862047474
1978,63,0.02535809312638581,0.012374642516682554,0.012983450609703255
1978,64,0.027805330243337197,0.013453033268101761,0.014352296975235436
1978,65,0.029654632972322504,0.014598814229249012,0.015055818743073492
1978,66,0.032102661596958175,0.015346938775510204,0.016755722821447973
1978,67,0.03521296296296296,0.017147213459516298,0.018065749503446662
1978,68,0.035718626155878466,0.017379772961816305,0.01833885319406216
1978,69,0.03965401459854015,0.019477146042363433,0.020176868556176716
1978,70,0.046833055091819696,0.023017391304347826,0.02381566378747187
1978,71,0.04789193825042882,0.024126598465473145,0.023765339784955673
1978,72,0.05355827067669173,0.02772244897959184,0.02583582169709989
1978,73,0.055210216110019646,0.029251404494382023,0.025958811615637623
1978,74,0.06212967032967033,0.03281762917933131,0.029312041150339023
1978,75,0.0675,0.0372291325695581,0.030270867430441904
1978,76,0.0736750700280112,0.03983963963963964,0.03383543038837156
1978,77,0.07741242937853107,0.04343944636678201,0.033972983011749065
1978,78,0.07373109243697479,0.04412456747404844,0.029606524962926345
1978,79,0.08368771929824562,0.04988888888888889,0.033798830409356724
1978,80,0.10973755656108597,0.06472222222222222,0.04501533433886375
1978,81,0.10157142857142858,0.06513466334164589,0.03643676522978269
1978,82,0.10988151658767772,0.07007692307692308,0.039804593510754646
1978,83,0.11635483870967742,0.07646197183098591,0.03989286687869151
1978,84,0.13180519480519481,0.09150169491525424,0.04030349988994057
1979,0,0.01482030804335425,0.011766288105200239,0.003054019938154011
1979,1,0.0010097382836275106,0.0009018483110261313,0.00010788997260137933
1979,2,0.0007261538461538462,0.0005597159457714655,0.0001664379003823807
1979,3,0.0006231699554423934,0.00043824701195219125,0.00018492294349020216
1979,4,0.00047598522167487686,0.00037072856221792393,0.00010525665945695294
1979,5,0.0004538558786346397,0.0003205298013245033,0.0001333260773101364
1979,6,0.00040495356037151704,0.0002840542285345384,0.00012089933183697863
1979,7,0.0003436249285305889,0.00022069377990430623,0.00012293114862628267
1979,8,0.0003232432432432432,0.00024106636415201362,8.21768790912296e-05
1979,9,0.0003261802575107296,0.00021273031825795645,0.00011344993925277316
1979,10,0.0003058696822832526,0.00019471018570624648,0.0001111594965770061
1979,11,0.0003244886677722499,0.00018349682631275244,0.00014099184145949744
1979,12,0.0003633387888707038,0.0002282793867120954,0.00013505940215860837
1979,13,0.0004415173867228662,0.00025481563015960373,0.00018670175656326245
1979,14,0.0005476190476190477,0.0002962962962962963,0.00025132275132275136
1979,15,0.0007602256699576869,0.00037875061485489423,0.00038147505510279265
1979,16,0.0011164958061509786,0.0004961315280464217,0.0006203642781045568
1979,17,0.0014600183823529412,0.0005364459266317294,0.0009235724557212117
1979,18,0.0018598259276225379,0.0006040585181689476,0.0012557674094535903
1979,19,0.0019382047812359043,0.0006134067952249771,0.0013247979860109274
1979,20,0.0019772105742935277,0.0005918085595950299,0.0013854020146984978
1979,21,0.001970260223048327,0.0006363636363636364,0.0013338965866846906
1979,22,0.0020390956194065004,0.0006203485633537447,0.0014187470560527557
1979,23,0.0020372366487016167,0.0006459143968871596,0.0013913222518144573
1979,24,0.0019515655577299414,0.0006279182879377432,0.0013236472697921982
1979,25,0.001968111609367215,0.0006462450592885376,0.0013218665500786774
1979,26,0.0019196704428424305,0.0006690537084398977,0.0012506167344025327
1979,27,0.0019376310272536687,0.0006628571428571429,0.001274773884396526
1979,28,0.0019614093959731543,0.0007235682819383259,0.0012378411140348284
1979,29,0.001880108991825613,0.0006801705756929638,0.0011999384161326494
1979,30,0.0018692349430276722,0.000705223880597015,0.0011640110624306574
1979,31,0.0019160604364857302,0.0007882288228822882,0.001127831613603442
1979,32,0.001762966804979253,0.0007937881873727087,0.0009691786176065444
1979,33,0.0020984793627805936,0.0009585964912280702,0.0011398828715525233
1979,34,0.0019736659736659737,0.0009572192513368984,0.0010164467223290753
1979,35,0.002183518005540166,0.0010551075268817203,0.0011284104786584458
1979,36,0.0022271209084836338,0.0011665586519766689,0.001060562256506965
1979,37,0.002394836750189825,0.001295836376917458,0.0010990003732723672
1979,38,0.0027008196721311478,0.0013932230102442868,0.001307596661886861
1979,39,0.0028168896321070233,0.001510008006405124,0.0013068816257018993
1979,40,0.0029841534612176815,0.0015664,0.0014177534612176816
1979,41,0.0033033216783216785,0.0017367979882648786,0.0015665236900568
1979,42,0.00364568345323741,0.0020593803786574873,0.0015863030745799228
1979,43,0.00406605504587156,0.0022885964912280703,0.0017774585546434895
1979,44,0.004491308325709057,0.002492091388400703,0.001999216937308354
1979,45,0.004881628787878788,0.002572710951526032,0.002308917836352756
1979,46,0.005472846441947565,0.002995563442768412,0.0024772829991791534
1979,47,0.005839069767441861,0.003224092116917626,0.0026149776505242344
1979,48,0.00647495361781076,0.0035651793525809275,0.002909774265229833
